Site.ID,Site,Location,Region,Period,Start.BP.site,End.BP.site,Start.BP,End.BP,C14.Date,C14...,Start.BP.14c,End.BP.14c,Latitude,Longitude,Study.ID,Individual.ID,Sample.ID,Averaged,Sex,Age,Age_Cat,C.b.coll.,N.b.coll.,C.N..bone.,CN.accept,X..collagen.yield..bone.,elevation,dist2coast,d2coast_km,elev.factor,Temp_Mean,Precip_Mean,Temp_Mean_Seasonality,Precip_Mean_Seasonality,Temp_Mean.sd,Precip_Mean.sd,Temp_Mean_Seasonality.sd,Precip_Mean_Seasonality.sd,Demography.kde.14c,Demography.kde.corr.14c,Demography.kde.14c.sd,Demography.kde.corr.14c.sd,Citations,median.year
Jauja LH,Jauja,Mantaro Valley,Central Highlands,Late Horizon,490,417,490,417,NA,NA,#N/A,#N/A,-11.7575,-75.564,1578,1060,#N/A,#N/A,F,#N/A,#N/A,-17.1,10.5,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.61,90.55,0.66,0.01,0.04,1.42,0.01,0.000271014,0.00000158,0.0000559,0.000000892,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",453
Jauja LH,Jauja,Mantaro Valley,Central Highlands,Late Horizon,490,417,490,417,NA,NA,#N/A,#N/A,-11.7575,-75.564,1579,1062,#N/A,#N/A,#N/A,Child,#N/A,-16.19,17.98,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.61,90.55,0.66,0.01,0.04,1.42,0.01,0.000270346,0.00000159,0.0000549,0.000000882,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",454
Jauja LH,Jauja,Mantaro Valley,Central Highlands,Late Horizon,490,417,490,417,NA,NA,#N/A,#N/A,-11.7575,-75.564,1580,1067,#N/A,#N/A,F,#N/A,#N/A,-15.41,10.37,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.61,90.55,0.66,0.01,0.04,1.42,0.01,0.000270625,0.00000159,0.0000557,0.000000884,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",453
Jauja LH,Jauja,Mantaro Valley,Central Highlands,Late Horizon,490,417,490,417,NA,NA,#N/A,#N/A,-11.7575,-75.564,1581,1043,#N/A,#N/A,F,#N/A,#N/A,-14.89,8.87,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.61,90.55,0.66,0.01,0.04,1.42,0.01,0.000269421,0.00000158,0.0000555,0.000000889,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",453
Jauja LH,Jauja,Mantaro Valley,Central Highlands,Late Horizon,490,417,490,417,NA,NA,#N/A,#N/A,-11.7575,-75.564,1582,442,#N/A,#N/A,#N/A,Child,#N/A,-15.62,10.07,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.61,90.55,0.66,0.01,0.04,1.42,0.01,0.000270489,0.00000158,0.0000549,0.000000894,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",453
Jauja LH,Jauja,Mantaro Valley,Central Highlands,Late Horizon,490,417,490,417,NA,NA,#N/A,#N/A,-11.7575,-75.564,1583,443,#N/A,#N/A,M,#N/A,#N/A,-13.43,10.6,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.61,90.55,0.66,0.01,0.04,1.41,0.01,0.000270564,0.00000158,0.0000554,0.000000897,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",453.5
Jauja LH,Jauja,Mantaro Valley,Central Highlands,Late Horizon,490,417,490,417,NA,NA,#N/A,#N/A,-11.7575,-75.564,1584,1078,#N/A,#N/A,M,#N/A,#N/A,-10.6,9.05,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.61,90.55,0.66,0.01,0.04,1.42,0.01,0.000269298,0.00000158,0.000055,0.000000891,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",453
Jauja LH,Jauja,Mantaro Valley,Central Highlands,Late Horizon,490,417,490,417,NA,NA,#N/A,#N/A,-11.7575,-75.564,1585,1079,#N/A,#N/A,M,#N/A,#N/A,-12.85,10.16,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.61,90.55,0.66,0.01,0.04,1.42,0.01,0.00026975,0.00000159,0.0000554,0.000000878,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",453
Jauja LH,Jauja,Mantaro Valley,Central Highlands,Late Horizon,490,417,490,417,NA,NA,#N/A,#N/A,-11.7575,-75.564,1586,1041,#N/A,#N/A,M,#N/A,#N/A,-16.13,9.83,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.61,90.55,0.66,0.01,0.04,1.41,0.01,0.000270992,0.00000158,0.0000554,0.000000889,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",455
Jauja LH,Jauja,Mantaro Valley,Central Highlands,Late Horizon,490,417,490,417,NA,NA,#N/A,#N/A,-11.7575,-75.564,1587,1063,#N/A,#N/A,M,#N/A,#N/A,-15.32,10.59,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.61,90.55,0.66,0.01,0.04,1.42,0.01,0.000270656,0.00000159,0.0000549,0.000000889,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",453
Jauja LH,Jauja,Mantaro Valley,Central Highlands,Late Horizon,490,417,490,417,NA,NA,#N/A,#N/A,-11.7575,-75.564,1588,1066,#N/A,#N/A,M,#N/A,#N/A,-13.67,10.86,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.61,90.55,0.66,0.01,0.04,1.41,0.01,0.000269924,0.00000156,0.0000548,0.00000089,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",453
Jauja LIP,Jauja,Mantaro Valley,Central Highlands,Late Intermediate Period,650,490,650,490,NA,NA,#N/A,#N/A,-11.7575,-75.564,1589,1068,#N/A,#N/A,#N/A,Adult,#N/A,-17.49,11.02,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.6,89.14,0.66,0.04,0.03,1.59,0.01,0.000338384,0.00000224,0.0000601,0.00000109,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",570
Jauja LIP,Jauja,Mantaro Valley,Central Highlands,Late Intermediate Period,650,490,650,490,NA,NA,#N/A,#N/A,-11.7575,-75.564,1590,1080,#N/A,#N/A,F,#N/A,#N/A,-16.77,8.63,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.6,89.14,0.66,0.04,0.03,1.58,0.01,0.000337472,0.00000226,0.0000583,0.0000011,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",572
Jauja LIP,Jauja,Mantaro Valley,Central Highlands,Late Intermediate Period,650,490,650,490,NA,NA,#N/A,#N/A,-11.7575,-75.564,1591,1046,#N/A,#N/A,#N/A,Adult,#N/A,-16.73,10.97,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.6,89.14,0.66,0.04,0.03,1.57,0.01,0.000338985,0.00000225,0.00006,0.0000011,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",571
Jauja LIP,Jauja,Mantaro Valley,Central Highlands,Late Intermediate Period,650,490,650,490,NA,NA,#N/A,#N/A,-11.7575,-75.564,1592,1058,#N/A,#N/A,Male,#N/A,#N/A,-17.94,11.63,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.6,89.14,0.66,0.04,0.03,1.57,0.01,0.00033911,0.00000226,0.0000591,0.0000011,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",570
Jauja LIP,Jauja,Mantaro Valley,Central Highlands,Late Intermediate Period,650,490,650,490,NA,NA,#N/A,#N/A,-11.7575,-75.564,1593,1070,#N/A,#N/A,#N/A,Adult,#N/A,-19.17,10.03,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.6,89.14,0.66,0.04,0.03,1.58,0.01,0.000338289,0.00000227,0.0000595,0.0000011,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",570
Jauja LIP,Jauja,Mantaro Valley,Central Highlands,Late Intermediate Period,650,490,650,490,NA,NA,#N/A,#N/A,-11.7575,-75.564,1594,1073,#N/A,#N/A,#N/A,Child,#N/A,-18.17,10.56,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.6,89.14,0.66,0.04,0.03,1.59,0.01,0.000337775,0.00000226,0.0000583,0.0000011,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",570
Jauja LIP,Jauja,Mantaro Valley,Central Highlands,Late Intermediate Period,650,490,650,490,NA,NA,#N/A,#N/A,-11.7575,-75.564,1595,1076,#N/A,#N/A,#N/A,Child,#N/A,-17.92,11.12,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.6,89.14,0.66,0.04,0.03,1.59,0.01,0.000338627,0.00000228,0.0000594,0.0000011,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",570
Jauja LIP,Jauja,Mantaro Valley,Central Highlands,Late Intermediate Period,650,490,650,490,NA,NA,#N/A,#N/A,-11.7575,-75.564,1596,1077,#N/A,#N/A,#N/A,Child,#N/A,-12.43,16.96,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.61,89.14,0.66,0.04,0.03,1.57,0.01,0.000337769,0.00000224,0.0000597,0.00000109,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",572
Jauja LIP,Jauja,Mantaro Valley,Central Highlands,Late Intermediate Period,650,490,650,490,NA,NA,#N/A,#N/A,-11.7575,-75.564,1597,1048,#N/A,#N/A,#N/A,Adult,#N/A,-17.86,8.36,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.6,89.14,0.66,0.04,0.03,1.58,0.01,0.000338062,0.00000224,0.0000594,0.0000011,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",570
Jauja LIP,Jauja,Mantaro Valley,Central Highlands,Late Intermediate Period,650,490,650,490,NA,NA,#N/A,#N/A,-11.7575,-75.564,1598,427,#N/A,#N/A,#N/A,Child,#N/A,-17.12,12.42,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.6,89.14,0.66,0.04,0.03,1.58,0.01,0.000337607,0.00000225,0.0000592,0.00000109,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",568.5
Jauja LIP,Jauja,Mantaro Valley,Central Highlands,Late Intermediate Period,650,490,650,490,NA,NA,#N/A,#N/A,-11.7575,-75.564,1599,428,#N/A,#N/A,#N/A,Child,#N/A,-18.14,7.89,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.6,89.14,0.66,0.04,0.03,1.59,0.01,0.000337914,0.00000225,0.0000589,0.00000111,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",569
Jauja LIP,Jauja,Mantaro Valley,Central Highlands,Late Intermediate Period,650,490,650,490,NA,NA,#N/A,#N/A,-11.7575,-75.564,1600,1053,#N/A,#N/A,M,#N/A,#N/A,-17.51,11.13,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.6,89.14,0.66,0.04,0.03,1.59,0.01,0.000339011,0.00000224,0.0000596,0.00000109,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",570
Jauja LIP,Jauja,Mantaro Valley,Central Highlands,Late Intermediate Period,650,490,650,490,NA,NA,#N/A,#N/A,-11.7575,-75.564,1601,1056,#N/A,#N/A,#N/A,Child,#N/A,-16.2,11.93,99,y,#N/A,3759,150297.8176,150.2978176,Highland,14.73,2.6,89.14,0.66,0.04,0.03,1.58,0.01,0.000338196,0.00000225,0.0000597,0.00000109,"Hastorf, C. A. (1990). The effect of the Inka state on Sausa agricultural production and crop consumption. American Antiquity, 262-290.; Burger, R. L., Lee-Thorp, J. A., & Van der Merwe, N. (2003). Rite and crop in the Inca state revisited: an isotopic perspective from Machu Picchu and beyond. In  1912 Yale Peruvian scientific expedition collections from Macchu Picchu: human and animal remains (pp. 119-137, Yale University Publications in Anthropology). New Haven, CT: Peabody Museum of Natural History.",570
Khonkho W EIP,Khonkho W,"Lake Titicaca Basin, Bolivia",South Highlands,Early Intermediate Period,2049,1450,2049,1450,NA,NA,#N/A,#N/A,-16.8177,-68.6414,1602,KW-12.109,#N/A,#N/A,M,20--40,#N/A,-18,10.7,3,y,#N/A,3877,252331.0542,252.3310542,Highland,11.27,2.36,186.32,0.78,0.06,0.04,3.32,0.02,0.000146425,0.00000239,0.0000411,0.00000106,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1748
Khonkho W EIP,Khonkho W,"Lake Titicaca Basin, Bolivia",South Highlands,Early Intermediate Period,2049,1450,2049,1450,NA,NA,#N/A,#N/A,-16.8177,-68.6414,1603,KW-4.19R13.3,#N/A,#N/A,#N/A,20+,#N/A,-17.4,11.6,3,y,#N/A,3877,252331.0542,252.3310542,Highland,11.27,2.36,186.32,0.78,0.06,0.04,3.3,0.02,0.000146837,0.00000241,0.0000408,0.00000108,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1747
Khonkho W EIP,Khonkho W,"Lake Titicaca Basin, Bolivia",South Highlands,Early Intermediate Period,2049,1450,2049,1450,NA,NA,#N/A,#N/A,-16.8177,-68.6414,1604,KW-5374,#N/A,#N/A,M,45+,#N/A,-18.6,11.8,99,y,#N/A,3877,252331.0542,252.3310542,Highland,11.27,2.36,186.32,0.78,0.06,0.04,3.28,0.02,0.000147075,0.00000241,0.0000411,0.00000109,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1750
Khonkho W EIP,Khonkho W,"Lake Titicaca Basin, Bolivia",South Highlands,Early Intermediate Period,2049,1450,2049,1450,NA,NA,#N/A,#N/A,-16.8177,-68.6414,1605,KW-7W10-13,#N/A,#N/A,F,35--50,#N/A,-18.2,11,3,y,#N/A,3877,252331.0542,252.3310542,Highland,11.27,2.36,186.32,0.78,0.06,0.04,3.32,0.02,0.000145826,0.00000241,0.0000407,0.00000109,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1751
Khonkho W LIP,Khonkho W,"Lake Titicaca Basin, Bolivia",South Highlands,Late Intermediate Period,850,550,850,550,NA,NA,#N/A,#N/A,-16.8177,-68.6414,1606,KW-5285,#N/A,#N/A,M,50+,#N/A,-17.5,11.4,3.2,y,#N/A,3877,252331.0542,252.3310542,Highland,11.35,2.34,179.06,0.78,0.05,0.03,3.54,0.01,0.000270126,0.00000254,0.0000751,0.00000114,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",701
Khonkho W MH,Khonkho W,"Lake Titicaca Basin, Bolivia",South Highlands,Middle Horizon,1450,850,1450,850,NA,NA,#N/A,#N/A,-16.8177,-68.6414,1607,KW-1205,#N/A,#N/A,F,50+,#N/A,-10.7,10.6,99,y,#N/A,3877,252331.0542,252.3310542,Highland,11.29,2.38,181.54,0.78,0.04,0.03,2.68,0.02,0.000191315,0.00000243,0.0000501,0.00000111,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1151.5
Khonkho W MH,Khonkho W,"Lake Titicaca Basin, Bolivia",South Highlands,Middle Horizon,1450,850,1450,850,NA,NA,#N/A,#N/A,-16.8177,-68.6414,1608,KW-125,#N/A,#N/A,F,40+,#N/A,-16.7,10.4,99,y,#N/A,3877,252331.0542,252.3310542,Highland,11.29,2.38,181.54,0.78,0.04,0.03,2.69,0.02,0.000191695,0.00000244,0.0000512,0.00000112,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1149
Khonkho W MH,Khonkho W,"Lake Titicaca Basin, Bolivia",South Highlands,Middle Horizon,1450,850,1450,850,NA,NA,#N/A,#N/A,-16.8177,-68.6414,1609,KW-1285,#N/A,#N/A,#N/A,30+,#N/A,-12.2,10,3.1,y,#N/A,3877,252331.0542,252.3310542,Highland,11.29,2.38,181.54,0.78,0.04,0.03,2.68,0.02,0.000191059,0.00000244,0.0000506,0.00000112,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1147
Khonkho W MH,Khonkho W,"Lake Titicaca Basin, Bolivia",South Highlands,Middle Horizon,1450,850,1450,850,NA,NA,#N/A,#N/A,-16.8177,-68.6414,1610,KW-1855,#N/A,#N/A,M?,50--80,#N/A,-11.7,10.5,99,y,#N/A,3877,252331.0542,252.3310542,Highland,11.29,2.38,181.54,0.78,0.04,0.03,2.68,0.02,0.000191228,0.00000246,0.0000505,0.00000111,"Berryman, C. A. (2010). Food, feasts, and the construction of identity and power in ancient Tiwanaku: a bioarchaeological perspective. Ph.D. Dissertation. Vanderbilt University, Nashville, TN.",1147
Kirawi EIP,Kirawi,"Lake Titicaca Basin, Bolivia",South Highlands,Early Intermediate Period,2049,1450,2049,1450,NA,NA,#N/A,#N/A,-16.4163,-68.6468,1611,CK65-1041,#N/A,#N/A,F,20--30,#N/A,-14.7,9.8,3.2,y,#N/A,3825,285383.3355,285.3833355,Highland,11.27,2.36,186.32,0.78,0.06,0.04,3.3,0.02,0.000146469,0.00000241,0.000041,0.00000108,"Knudson, K. J., & Price, T. D. (2007). Utility of multiple chemical techniques in archaeological residential mobility studies: Case studies from Tiwanaku?and Chiribaya?affiliated sites in the Andes. American Journal of Physical Anthropology, 132(1), 25-39.",1753
Kirawi EIP,Kirawi,"Lake Titicaca Basin, Bolivia",South Highlands,Early Intermediate Period,2049,1450,2049,1450,NA,NA,#N/A,#N/A,-16.4163,-68.6468,1612,CK65-1691,F1197,#N/A,F,35--45,#N/A,-19.2,11.4,3.2,y,#N/A,3825,285383.3355,285.3833355,Highland,11.27,2.36,186.32,0.78,0.06,0.04,3.32,0.02,0.00014576,0.00000242,0.0000408,0.00000107,"Knudson, K. J., & Price, T. D. (2007). Utility of multiple chemical techniques in archaeological residential mobility studies: Case studies from Tiwanaku?and Chiribaya?affiliated sites in the Andes. American Journal of Physical Anthropology, 132(1), 25-39.",1744
